URL,Detail,Linked From,Detected
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=all&q=cc%3Aavancisgmbhcokg&PHPSESSID=91jkcefddfl24ga24opprkvcc3&size=20&PHPSESSID=91jkcefddfl24ga24opprkvcc3,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/720?from=div.,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1169,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=internship&q=cc%3Asonesgmbh&PHPSESSID=t331dp7le76evfp2sv8mniroe0&size=20&PHPSESSID=t331dp7le76evfp2sv8mniroe0,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2209?PHPSESSID=b2qgu0gcunehh95j3aef03g9c3,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=werkstudent&PHPSESSID=7nc8ljg9g7duumovej2m9ia5i4&size=20&PHPSESSID=7nc8ljg9g7duumovej2m9ia5i4,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=23&s=favs&PHPSESSID=lv7dgr36h47qhcjq6bm52v4e04,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1822?PHPSESSID=i03mqfqkqtactl32v2ospr3ke4,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1754?from=cc%3Abrandenburgischeritdienstleisterdeslandesbrandenburg&PHPSESSID=vjr8okv0f5lvh8r71usd387q53,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=werkstudent&PHPSESSID=7nc8ljg9g7duumovej2m9ia5i4&size=10&PHPSESSID=7nc8ljg9g7duumovej2m9ia5i4,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=werkstudent&PHPSESSID=7nc8ljg9g7duumovej2m9ia5i4&PHPSESSID=7nc8ljg9g7duumovej2m9ia5i4,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?q=cc:icopartnersltd,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=-internship&q=cc%3Abauerfeindag&PHPSESSID=tes12rbjhf7kg9rufg5oba42v3,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/407?from=cc%3Apluspolinteractive,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=internship&q=sport*&PHPSESSID=butpr37vipid68t55p5ddnh217&size=50&PHPSESSID=butpr37vipid68t55p5ddnh217,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=i11n&q=cc%3Auniversittleipzig&PHPSESSID=hulkp5ueo2a5c7emcu4v1r2nf2&size=50&PHPSESSID=hulkp5ueo2a5c7emcu4v1r2nf2,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2290,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1999?from=kultur+OR+theater+OR+verlag+OR+geisteswiss*+OR+kulturwiss*+OR+NGO+OR+redaktion&PHPSESSID=bieidqut3dcll56rfqm0qlo4l6,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2323,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=werkstudent&PHPSESSID=0trqap79frc8ebjnf78bi2ct31&size=50&PHPSESSID=0trqap79frc8ebjnf78bi2ct31,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=internship&q=M%C3%BCnchen*&PHPSESSID=ou3it1519t22vtkr9nhbv35op0,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=all&q=werkstudent&PHPSESSID=e3j1fbvva2rb7v93s54bd9uo60&size=50&PHPSESSID=e3j1fbvva2rb7v93s54bd9uo60,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=international&src=eq&q=werkstudent&PHPSESSID=js71v5fdfr3o7f21m521e4kcb6,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2259?PHPSESSID=u52ds5rg4tajsje0vpq9cpkj01,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1086?from=cc%3Amagixag&PHPSESSID=semlaiq45lo4k83opeics9do76,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/409,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1158?from=HTML+OR+CSS,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1589?PHPSESSID=22313spnth4211k8us5ct3cv93,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1807?from=BWL+OR+VWL&PHPSESSID=a19q65qiu7v17rr0aob6nac396,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=werkstudent&PHPSESSID=0trqap79frc8ebjnf78bi2ct31&size=20&PHPSESSID=0trqap79frc8ebjnf78bi2ct31,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=-internship&q=cc%3Asoundcloud&PHPSESSID=5qgs38i9cc6o8vf3dvvaljr542&PHPSESSID=5qgs38i9cc6o8vf3dvvaljr542,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1807?from=psycholo*&PHPSESSID=ejb3ubhgf2mc4lnuuimrnsmbm7,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=-internship&q=cc%3Aschlsserlandsachsenstaatlicheschlsserburgenundgrten&PHPSESSID=j3fbrac7umqm1hh28kv01aqfe2,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=internship&q=Leinfelden-Echterdingen&PHPSESSID=1cg06fkklv20mrk4taalc02t62&size=20&PHPSESSID=1cg06fkklv20mrk4taalc02t62,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=werkstudent&PHPSESSID=0trqap79frc8ebjnf78bi2ct31&size=10&PHPSESSID=0trqap79frc8ebjnf78bi2ct31,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1754?from=wissenschaft*&PHPSESSID=d06v7b672mhn8de0jjh9oolen0,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=werkstudent&PHPSESSID=0trqap79frc8ebjnf78bi2ct31&PHPSESSID=0trqap79frc8ebjnf78bi2ct31,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=-internship&q=cc%3Abahlsengmbhcokg&PHPSESSID=kv1r82stbciidsq7455pmjulm3,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=3&tab=-internship&q=HTML+OR+CSS&PHPSESSID=bakf17duaovpjtpg17ka2ppjp6&PHPSESSID=bakf17duaovpjtpg17ka2ppjp6,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=international&q=cc%3Auniversittleipzig&PHPSESSID=hulkp5ueo2a5c7emcu4v1r2nf2,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=verschiedene&PHPSESSID=gk88sa6pbjjjd0crg1bbdkvil0&size=20&PHPSESSID=gk88sa6pbjjjd0crg1bbdkvil0,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?q=cc:blubbsoftgmbh,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?q=cc:faktorag&src=more-from-company,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=4&tab=-internship&PHPSESSID=m0khm89v8i7vvjlpf7kjfnc8a2&PHPSESSID=m0khm89v8i7vvjlpf7kjfnc8a2,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=5&tab=all&q=HTML+OR+CSS&PHPSESSID=e3j1fbvva2rb7v93s54bd9uo60&PHPSESSID=e3j1fbvva2rb7v93s54bd9uo60,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?src=eq&q=linux+OR+AIX+OR+solaris+OR+freebsd+OR+irix+OR+GNU&PHPSESSID=gpe0dlb2umij0u9sbjipc1in50,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=verschiedene&PHPSESSID=gk88sa6pbjjjd0crg1bbdkvil0&size=50&PHPSESSID=gk88sa6pbjjjd0crg1bbdkvil0,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1178,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/938?from=verschiedene&PHPSESSID=lcmonl3481me8aeeb2jul1kjj2,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1011?from=home+office,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=-internship&q=cc%3Aitsystemhausderbundesagenturfrarbeit&PHPSESSID=rhqans2k5jbjbpvcje7sldof30&PHPSESSID=rhqans2k5jbjbpvcje7sldof30,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/734,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=all&q=cc%3Abezirkskrankenhausbayreuth&PHPSESSID=s9nbp6tj3p7m84t0f334kcra21&size=50&PHPSESSID=s9nbp6tj3p7m84t0f334kcra21,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=4&q=finance+OR+finanz*&PHPSESSID=url7nrmli86mjegbmrtevcmfe4&PHPSESSID=url7nrmli86mjegbmrtevcmfe4,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1109?from=cc%3Ajugendpressesachsenev&PHPSESSID=nfe2knv1apkfelq6parv39ps33,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=verschiedene&PHPSESSID=gk88sa6pbjjjd0crg1bbdkvil0&size=10&PHPSESSID=gk88sa6pbjjjd0crg1bbdkvil0,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1218?from=kultur+OR+theater+OR+verlag+OR+geisteswiss*+OR+kulturwiss*+OR+NGO+OR+redaktion&PHPSESSID=ejb3ubhgf2mc4lnuuimrnsmbm7,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2292?from=marketing*&PHPSESSID=ejb3ubhgf2mc4lnuuimrnsmbm7,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1589?from=Berlin*&PHPSESSID=22313spnth4211k8us5ct3cv93,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1777?from=sport*&PHPSESSID=mlf2qdbfjahct5fdukblau6kf2,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2377?PHPSESSID=l9i2tbeahsmn5r3liqa3ket8g4,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=4&q=Berlin&PHPSESSID=bieidqut3dcll56rfqm0qlo4l6&PHPSESSID=bieidqut3dcll56rfqm0qlo4l6,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1216?from=SAP*&PHPSESSID=8uvn39sqfsps5utsegn112hh20,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1960?from=english+OR+englisch&PHPSESSID=cj9kvuv0vcau4jb9lihqrt8341,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=internship&q=Z%C3%BCrich*&PHPSESSID=d70cqictpp9b1k881fhd5id3f6,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2284?PHPSESSID=16qab3ffer6lve8choi3jid2i7,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2314?PHPSESSID=kigst4r4pfdiokkeibjhhdi561,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2307?PHPSESSID=kigst4r4pfdiokkeibjhhdi561,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=-internship&q=BWL+OR+VWL&PHPSESSID=gduhur9fd576ldsg45oslq6bp0,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2317?PHPSESSID=87qgfhevpm1intvhdkfkl8bpb0,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=all&q=cc%3Aschsischesstaatsministeriumdesinnern&PHPSESSID=53j45ksh8vqhndm5a4itou9m87,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=verschiedene&PHPSESSID=gk88sa6pbjjjd0crg1bbdkvil0&PHPSESSID=gk88sa6pbjjjd0crg1bbdkvil0,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2316?PHPSESSID=87qgfhevpm1intvhdkfkl8bpb0,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2327?from=psycholo*&PHPSESSID=9gc4aj97ital6cv1hhj1ua0bg5,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2481?PHPSESSID=u88butln5702gqqqnaikk1di53,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2483?PHPSESSID=8jr61cgabfakp7sghr7i6u6lg5,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2480?PHPSESSID=u88butln5702gqqqnaikk1di53,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=trainee&PHPSESSID=lmerevp7fov4pqu5ld4630urj3&size=20&PHPSESSID=lmerevp7fov4pqu5ld4630urj3,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=trainee&PHPSESSID=lmerevp7fov4pqu5ld4630urj3&size=50&PHPSESSID=lmerevp7fov4pqu5ld4630urj3,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2487?PHPSESSID=8jr61cgabfakp7sghr7i6u6lg5,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/535?from=berlin,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2482?PHPSESSID=8jr61cgabfakp7sghr7i6u6lg5,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2486?PHPSESSID=8jr61cgabfakp7sghr7i6u6lg5,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2491?PHPSESSID=6232lt786ivoej2tu3vg2r4s71,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2492?PHPSESSID=6232lt786ivoej2tu3vg2r4s71,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&f=internship&q=cc%3Abaufanbauchemieleipziggmbh&PHPSESSID=cjp4m1gu1goroaulbniko98h23&size=10&PHPSESSID=cjp4m1gu1goroaulbniko98h23,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2488?PHPSESSID=8jr61cgabfakp7sghr7i6u6lg5,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2450?from=leipzig*&PHPSESSID=955lvgqukrk1fs3nu8c3ba0q13,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2484?PHPSESSID=8jr61cgabfakp7sghr7i6u6lg5,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2485?PHPSESSID=8jr61cgabfakp7sghr7i6u6lg5,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2453?from=Berlin*&PHPSESSID=bieidqut3dcll56rfqm0qlo4l6,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2455?from=deutschlandweit*&PHPSESSID=npt5r1oenf8muoddf1l19ei911,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=all&q=cc%3Askoda&PHPSESSID=ft3s6u0se8mhv6ul11atkj1p02&size=10&PHPSESSID=ft3s6u0se8mhv6ul11atkj1p02,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=trainee&PHPSESSID=lmerevp7fov4pqu5ld4630urj3&size=10&PHPSESSID=lmerevp7fov4pqu5ld4630urj3,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2477?from=cc%3Asprdnetag&PHPSESSID=4hfl2d7v84g6n67aocvhcugcm4,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=praktik*+OR+werkstudent+OR+volontariat+OR+shk&PHPSESSID=c7l4cqs1jk2u9gcd7tpjrjofd3&size=10&PHPSESSID=c7l4cqs1jk2u9gcd7tpjrjofd3,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/272?PHPSESSID=766lphrgpqifca30aehesjvee4,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=trainee&PHPSESSID=lmerevp7fov4pqu5ld4630urj3&PHPSESSID=lmerevp7fov4pqu5ld4630urj3,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=cc%3Aholgermannmitglieddesschsischenlandtags&size=50&PHPSESSID=35o31mvc88bv5ht6cn5gjrsge7,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=trainee&PHPSESSID=dldshp78h5oai652p0jbv79tu4&size=50&PHPSESSID=dldshp78h5oai652p0jbv79tu4,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=-internship&q=Frankfurt*&PHPSESSID=ejb3ubhgf2mc4lnuuimrnsmbm7&PHPSESSID=ejb3ubhgf2mc4lnuuimrnsmbm7,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2475?from=praktik*&PHPSESSID=2das4j5bha7pao8nro6qakt2t5,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1761?from=praktik*+OR+werkstudent+OR+volontariat+OR+shk&PHPSESSID=4aqhb9t23cvcsmofrojj63v761,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1633?from=medizin*&PHPSESSID=ejb3ubhgf2mc4lnuuimrnsmbm7,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=32&PHPSESSID=utsj9on9jr1rj44iiu18lbtdk0&ipp=10&PHPSESSID=utsj9on9jr1rj44iiu18lbtdk0,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1777?from=Hamburg*&PHPSESSID=bitv9022qd2lghe58m5cs0lg75,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2412?from=bachelorarbeit+OR+masterarbeit+OR+diplomarbeit+OR+abschlussarbeit&PHPSESSID=bitv9022qd2lghe58m5cs0lg75,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2490?PHPSESSID=6232lt786ivoej2tu3vg2r4s71,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2365?from=cc%3Aunistergmbh&PHPSESSID=njcregj3r6lf3qskimlecdjnf2,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?q=cc:ecgerdgasconsultgmbh,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/2426?from=cc%3Aamnestyinternational&PHPSESSID=5qc8ck9vu4lcj84pdlbf4dp0v7,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=3&q=finance+OR+finanz*&PHPSESSID=url7nrmli86mjegbmrtevcmfe4&PHPSESSID=url7nrmli86mjegbmrtevcmfe4,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/435?PHPSESSID=144idr8n54pcnvlmcbuvkp0dj0,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/1818?from=software+OR+informatik&PHPSESSID=i0ii9jb858meebbl5r29h9fqg5,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=3&f=-internship&PHPSESSID=c7l4cqs1jk2u9gcd7tpjrjofd3,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=trainee&PHPSESSID=dldshp78h5oai652p0jbv79tu4&size=10&PHPSESSID=dldshp78h5oai652p0jbv79tu4,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=-internship&q=Microsoft+OR+Excel+OR+Access+OR+Word+OR+Powerpoint+OR+MSOffice&PHPSESSID=vvil7q82gadr6u7s4tiemkdts2&PHPSESSID=vvil7q82gadr6u7s4tiemkdts2,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=-internship&q=informatik+OR+software+OR+hardware&PHPSESSID=qusfqfagm665r5i7b7i158c1i5&PHPSESSID=qusfqfagm665r5i7b7i158c1i5,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=trainee&PHPSESSID=dldshp78h5oai652p0jbv79tu4&size=20&PHPSESSID=dldshp78h5oai652p0jbv79tu4,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=all&q=Zeitz*&PHPSESSID=bieidqut3dcll56rfqm0qlo4l6,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=international&q=praktik*&PHPSESSID=mmukc3e4utanb7d99ta26l1kj0&PHPSESSID=mmukc3e4utanb7d99ta26l1kj0,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=trainee&PHPSESSID=dldshp78h5oai652p0jbv79tu4&PHPSESSID=dldshp78h5oai652p0jbv79tu4,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=internship&q=mathematik&PHPSESSID=a19q65qiu7v17rr0aob6nac396&PHPSESSID=a19q65qiu7v17rr0aob6nac396,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=-internship&q=HTML+OR+CSS&PHPSESSID=vvil7q82gadr6u7s4tiemkdts2&PHPSESSID=vvil7q82gadr6u7s4tiemkdts2,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&f=-internship&q=SPSS+OR+'stata'+OR+statistik*&PHPSESSID=8uvn39sqfsps5utsegn112hh20&PHPSESSID=8uvn39sqfsps5utsegn112hh20,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&tab=international&q=praktik*+OR+werkstudent+OR+volontariat+OR+shk&PHPSESSID=hjg7pl938iaesgigg56r8fh6g2&PHPSESSID=hjg7pl938iaesgigg56r8fh6g2,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=trainee&PHPSESSID=cncrtjlf3cnqh0j4a558r7j2t3&size=50&PHPSESSID=cncrtjlf3cnqh0j4a558r7j2t3,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?q=cc:itaricongesellschaftfritarchitekturundintegrationsberatungmbh,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?q=cc:computerfutures,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?q=cc:umweltbundesamt,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/442?from=leipzig,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=2&q=SPSS+OR+'stata'+OR+statistik*&PHPSESSID=rt8gelkds4i8ehi8n091uj8hj3&PHPSESSID=rt8gelkds4i8ehi8n091uj8hj3,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=internship&q=public+relation*+OR+(%C3%B6ffentlichkeitsarbeit)&PHPSESSID=kr52stpfhe15ci89vite7j1kg7,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?page=1&q=trainee&PHPSESSID=cncrtjlf3cnqh0j4a558r7j2t3&size=10&PHPSESSID=cncrtjlf3cnqh0j4a558r7j2t3,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=-internship&q=MySQL*+PHP*&PHPSESSID=2ergbsgqoa2u5qe9vgpgi3g8u7,URL restricted by robots.txt,unavailable,10/9/11
http://wwwdup.uni-leipzig.de/jobportal/job/index?tab=-internship&src=eq&q=consult*&PHPSESSID=ld0secjhser2ucn63aq5cblqo6,URL restricted by robots.txt,unavailable,10/9/11
